Date (GMT+2),Ø
,Speed (m/s)
2022-04-30T11:00+02:00,3
2022-04-30T12:00+02:00,3.1
2022-04-30T13:00+02:00,3.2
2022-04-30T14:00+02:00,3.3
2022-04-30T15:00+02:00,3.3
2022-04-30T16:00+02:00,3.4
2022-04-30T17:00+02:00,3.4
2022-04-30T18:00+02:00,3.4
2022-04-30T19:00+02:00,3.4
2022-04-30T20:00+02:00,3.1
2022-04-30T21:00+02:00,2.8
2022-04-30T22:00+02:00,2.5
2022-04-30T23:00+02:00,2.2
2022-05-01T00:00+02:00,2.2
2022-05-01T01:00+02:00,2.1
