Time,Load,Temperature,Day,Month,Hour,Day_of_week,Is_holiday
2021-09-03 00:00:00,46887.4,12.4,3,9,0,4,0
2021-09-02 22:00:00,54656.8,14.0,2,9,22,3,0
2021-12-10 06:00:00,61562.5,-0.2,10,12,6,4,0
2021-12-03 14:00:00,74822.4,1.4,3,12,14,4,0
2021-04-27 09:00:00,65379.0,5.8,27,4,9,1,0
2021-07-10 14:00:00,53418.0,21.4,10,7,14,5,0
2021-09-27 15:00:00,65778.0,19.9,27,9,15,0,0
2021-07-09 18:00:00,62748.7,17.8,9,7,18,4,0
2021-06-25 06:00:00,52627.0,13.6,25,6,6,4,0
2021-03-20 12:00:00,61132.5,1.1,20,3,12,5,0
2021-02-01 19:00:00,72195.8,1.8,1,2,19,0,0
2021-04-02 16:00:00,50429.1,9.3,2,4,16,4,1
2021-07-23 15:00:00,61596.5,23.6,23,7,15,4,0
2021-08-14 03:00:00,41137.9,16.1,14,8,3,5,0
2021-04-07 17:00:00,69641.2,2.7,7,4,17,2,0
2021-06-21 05:00:00,46178.1,16.7,21,6,5,0,0
2021-02-17 11:00:00,74297.9,6.2,17,2,11,2,0
2021-06-03 22:00:00,51530.6,18.1,3,6,22,3,0
2021-08-01 20:00:00,47171.8,16.7,1,8,20,6,0
2021-10-29 00:00:00,54487.8,6.7,29,10,0,4,0
2021-12-24 09:00:00,55556.3,5.6,24,12,9,4,0
2021-10-02 19:00:00,57008.4,15.9,2,10,19,5,0
2021-07-18 18:00:00,49968.9,24.2,18,7,18,6,0
2021-10-23 01:00:00,49747.4,5.7,23,10,1,5,0
2021-03-23 01:00:00,51920.9,3.2,23,3,1,1,0
2021-03-21 10:00:00,56036.9,3.3,21,3,10,6,0
2021-03-26 10:00:00,66981.2,10.4,26,3,10,4,0
2021-11-16 01:00:00,48742.4,4.4,16,11,1,1,0
2021-06-05 23:00:00,43899.7,16.1,5,6,23,5,0
2021-08-11 23:00:00,48382.2,15.9,11,8,23,2,0
2021-01-25 13:00:00,72529.5,0.5,25,1,13,0,0
2021-07-19 22:00:00,55013.1,16.6,19,7,22,0,0
2021-06-17 08:00:00,65314.4,21.2,17,6,8,3,0
2021-01-04 06:00:00,52971.9,0.1,4,1,6,0,0
2021-04-21 00:00:00,50911.7,6.4,21,4,0,2,0
2021-12-09 01:00:00,53648.2,0.4,9,12,1,3,0
2021-05-25 15:00:00,65060.9,11.4,25,5,15,1,0
2021-06-07 19:00:00,61362.3,19.4,7,6,19,0,0
2021-04-09 12:00:00,71616.4,9.3,9,4,12,4,0
2021-06-25 17:00:00,60002.6,19.8,25,6,17,4,0
2021-04-04 18:00:00,48509.5,8.8,4,4,18,6,0
2021-05-29 06:00:00,43905.6,7.2,29,5,6,5,0
2021-12-23 08:00:00,65161.8,-3.3,23,12,8,3,0
2021-12-18 13:00:00,63191.9,4.3,18,12,13,5,0
2021-08-17 22:00:00,54959.1,13.4,17,8,22,1,0
2021-07-17 20:00:00,50831.6,22.0,17,7,20,5,0
2021-09-29 17:00:00,65989.5,14.2,29,9,17,2,0
2021-11-10 08:00:00,71417.5,1.1,10,11,8,2,0
2021-08-27 19:00:00,59407.2,14.7,27,8,19,4,0
2021-05-16 07:00:00,40077.3,8.4,16,5,7,6,0
2021-10-28 08:00:00,69697.1,5.6,28,10,8,3,0
2021-05-02 06:00:00,39192.1,5.1,2,5,6,6,0
2021-05-15 16:00:00,50685.3,13.3,15,5,16,5,0
2021-05-01 01:00:00,43586.7,6.1,1,5,1,5,1
2021-09-10 17:00:00,60767.5,22.8,10,9,17,4,0
2021-01-10 00:00:00,49698.8,-1.8,10,1,0,6,0
2021-08-25 21:00:00,59356.8,15.5,25,8,21,2,0
2021-08-11 01:00:00,42862.4,14.5,11,8,1,2,0
2021-06-09 05:00:00,47038.3,13.2,9,6,5,2,0
2021-01-17 09:00:00,53873.3,-3.6,17,1,9,6,0
2021-01-02 04:00:00,40543.3,0.2,2,1,4,5,0
2021-09-17 03:00:00,45023.8,12.4,17,9,3,4,0
2021-02-01 09:00:00,72152.7,-1.5,1,2,9,0,0
2021-03-17 11:00:00,71546.5,2.9,17,3,11,2,0
2021-10-05 15:00:00,67339.3,13.7,5,10,15,1,0
2021-01-20 23:00:00,62077.7,4.9,20,1,23,2,0
2021-09-22 17:00:00,61362.3,17.2,22,9,17,2,0
2021-11-11 12:00:00,70364.0,6.5,11,11,12,3,0
2021-02-07 22:00:00,59641.7,-3.2,7,2,22,6,0
2021-08-02 16:00:00,61122.7,18.6,2,8,16,0,0
2021-12-11 02:00:00,49904.4,-0.3,11,12,2,5,0
2021-09-25 13:00:00,54650.3,19.5,25,9,13,5,0
2021-03-06 23:00:00,52700.0,-0.4,6,3,23,5,0
2021-08-01 14:00:00,47354.0,18.1,1,8,14,6,0
2021-10-15 12:00:00,71950.9,11.0,15,10,12,4,0
2021-04-14 15:00:00,67280.3,5.7,14,4,15,2,0
2021-11-13 03:00:00,48196.5,3.1,13,11,3,5,0
2021-03-31 17:00:00,60011.9,22.2,31,3,17,2,0
2021-11-27 02:00:00,50459.7,1.3,27,11,2,5,0
2021-04-01 22:00:00,54781.6,9.8,1,4,22,3,0
2021-04-08 05:00:00,55939.3,0.4,8,4,5,3,0
2021-10-22 13:00:00,71800.3,8.5,22,10,13,4,0
2021-01-24 12:00:00,58851.0,0.5,24,1,12,6,0
2021-12-12 19:00:00,61670.9,3.9,12,12,19,6,0
2021-10-03 18:00:00,55253.6,18.4,3,10,18,6,1
2021-07-29 03:00:00,44628.6,15.2,29,7,3,3,0
2021-06-24 21:00:00,56355.5,16.5,24,6,21,3,0
2021-02-10 10:00:00,75143.1,-8.0,10,2,10,2,0
2021-08-10 06:00:00,49447.7,12.4,10,8,6,1,0
2021-07-28 19:00:00,61516.7,20.4,28,7,19,2,0
2021-10-16 06:00:00,48359.7,4.6,16,10,6,5,0
2021-12-02 19:00:00,76197.9,0.4,2,12,19,3,0
2021-06-24 02:00:00,45034.8,15.0,24,6,2,3,0
2021-08-14 04:00:00,41313.9,15.6,14,8,4,5,0
2021-07-20 21:00:00,57297.8,18.1,20,7,21,1,0
2021-12-02 11:00:00,78344.9,2.6,2,12,11,3,0
2021-09-30 09:00:00,67539.1,8.4,30,9,9,3,0
2021-11-13 06:00:00,49629.3,3.2,13,11,6,5,0
2021-08-02 13:00:00,64623.6,17.7,2,8,13,0,0
2021-07-15 15:00:00,64328.4,21.2,15,7,15,3,0
2021-05-22 04:00:00,45061.0,8.4,22,5,4,5,0
2021-06-21 00:00:00,46323.3,19.1,21,6,0,0,0
2021-08-03 23:00:00,48311.5,14.2,3,8,23,1,0
2021-08-20 03:00:00,42989.5,15.0,20,8,3,4,0
2021-09-06 08:00:00,60519.0,11.2,6,9,8,0,0
2021-09-15 05:00:00,47683.5,15.9,15,9,5,2,0
2021-02-11 14:00:00,71621.2,-4.0,11,2,14,3,0
2021-05-15 13:00:00,53833.2,12.9,15,5,13,5,0
2021-02-02 10:00:00,72847.3,2.7,2,2,10,1,0
2021-02-12 10:00:00,73423.0,-8.4,12,2,10,4,0
2021-11-08 18:00:00,71200.7,6.5,8,11,18,0,0
2021-09-16 15:00:00,65917.1,17.3,16,9,15,3,0
2021-01-28 06:00:00,62312.4,1.6,28,1,6,3,0
2021-10-09 11:00:00,55747.7,9.5,9,10,11,5,0
2021-08-20 21:00:00,54906.6,16.7,20,8,21,4,0
2021-12-08 02:00:00,54841.6,0.5,8,12,2,2,0
2021-06-22 18:00:00,63274.0,18.3,22,6,18,1,0
2021-07-04 00:00:00,41822.7,16.0,4,7,0,6,0
2021-02-08 08:00:00,71362.1,-5.2,8,2,8,0,0
2021-08-25 22:00:00,54001.4,14.7,25,8,22,2,0
2021-05-22 18:00:00,54060.4,13.5,22,5,18,5,0
2021-03-09 02:00:00,50886.2,-1.4,9,3,2,1,0
2021-04-27 06:00:00,56089.9,0.3,27,4,6,1,0
2021-04-24 05:00:00,45599.4,1.5,24,4,5,5,0
2021-03-23 07:00:00,65762.4,2.8,23,3,7,1,0
2021-05-11 15:00:00,64032.7,16.9,11,5,15,1,0
2021-05-03 00:00:00,46446.3,4.1,3,5,0,0,0
2021-12-27 23:00:00,52440.9,2.5,27,12,23,0,0
2021-07-04 22:00:00,48683.0,16.8,4,7,22,6,0
2021-12-29 11:00:00,57844.5,6.1,29,12,11,2,0
2021-06-05 20:00:00,49314.9,18.1,5,6,20,5,0
2021-05-15 22:00:00,48178.8,9.6,15,5,22,5,0
2021-06-08 08:00:00,62863.6,15.7,8,6,8,1,0
2021-12-24 13:00:00,59453.3,5.9,24,12,13,4,0
2021-11-08 09:00:00,70769.3,5.6,8,11,9,0,0
2021-10-16 03:00:00,46898.6,5.4,16,10,3,5,0
2021-10-27 13:00:00,71399.5,12.2,27,10,13,2,0
2021-05-17 03:00:00,41481.3,8.1,17,5,3,0,0
2021-02-20 16:00:00,52641.4,13.6,20,2,16,5,0
2021-10-14 17:00:00,67648.2,11.7,14,10,17,3,0
2021-11-01 17:00:00,60795.8,9.5,1,11,17,0,0
2021-07-31 00:00:00,44946.1,17.3,31,7,0,5,0
2021-05-08 10:00:00,55958.5,9.2,8,5,10,5,0
2021-01-22 15:00:00,68674.3,5.9,22,1,15,4,0
2021-03-13 21:00:00,58353.0,4.4,13,3,21,5,0
2021-11-14 13:00:00,53608.9,7.9,14,11,13,6,0
2021-04-08 16:00:00,65978.5,5.4,8,4,16,3,0
2021-05-18 15:00:00,64265.2,12.4,18,5,15,1,0
2021-07-22 16:00:00,62910.4,23.0,22,7,16,3,0
2021-02-27 08:00:00,52718.2,1.9,27,2,8,5,0
2021-08-08 10:00:00,49379.1,16.8,8,8,10,6,0
2021-07-10 12:00:00,57601.1,19.9,10,7,12,5,0
2021-05-04 04:00:00,50521.1,6.3,4,5,4,1,0
2021-10-31 16:00:00,50491.1,15.6,31,10,16,6,0
2021-12-04 02:00:00,52807.8,1.2,4,12,2,5,0
2021-05-01 08:00:00,43744.5,6.0,1,5,8,5,1
2021-01-12 05:00:00,59492.7,0.2,12,1,5,1,0
2021-08-03 11:00:00,65184.2,16.8,3,8,11,1,0
2021-10-23 12:00:00,59829.4,8.8,23,10,12,5,0
2021-11-04 16:00:00,72298.0,6.7,4,11,16,3,0
2021-07-25 15:00:00,48836.5,24.1,25,7,15,6,0
2021-01-22 01:00:00,55876.1,6.8,22,1,1,4,0
2021-01-05 12:00:00,71569.9,0.7,5,1,12,1,0
2021-05-25 23:00:00,53569.9,8.4,25,5,23,1,0
2021-12-27 09:00:00,59872.7,0.0,27,12,9,0,0
2021-09-28 19:00:00,63632.6,14.0,28,9,19,1,0
2021-05-11 11:00:00,67110.0,15.4,11,5,11,1,0
2021-10-07 21:00:00,59884.6,9.4,7,10,21,3,0
2021-04-26 21:00:00,60670.4,7.4,26,4,21,0,0
2021-09-11 09:00:00,51340.2,17.1,11,9,9,5,0
2021-04-18 07:00:00,41931.4,3.9,18,4,7,6,0
2021-07-02 11:00:00,67037.6,16.6,2,7,11,4,0
2021-05-15 12:00:00,55306.7,12.5,15,5,12,5,0
2021-11-04 14:00:00,72582.8,6.7,4,11,14,3,0
2021-01-27 09:00:00,74344.3,-1.1,27,1,9,2,0
2021-05-14 16:00:00,54537.0,13.8,14,5,16,4,0
2021-08-19 04:00:00,45171.9,15.0,19,8,4,3,0
2021-01-26 03:00:00,54369.0,-1.2,26,1,3,1,0
2021-05-26 11:00:00,69193.2,10.7,26,5,11,2,0
2021-11-11 00:00:00,51923.3,2.5,11,11,0,3,0
2021-09-23 09:00:00,66956.8,10.6,23,9,9,3,0
2021-09-26 21:00:00,50822.2,17.2,26,9,21,6,0
2021-03-12 15:00:00,69387.5,8.1,12,3,15,4,0
2021-07-24 15:00:00,51926.9,25.0,24,7,15,5,0
2021-08-21 06:00:00,41464.0,11.9,21,8,6,5,0
2021-02-18 07:00:00,67137.4,1.9,18,2,7,3,0
2021-04-17 16:00:00,53038.7,8.6,17,4,16,5,0
2021-11-05 19:00:00,70614.9,6.5,5,11,19,4,0
2021-07-28 18:00:00,62172.9,20.8,28,7,18,2,0
2021-10-10 16:00:00,47673.4,13.3,10,10,16,6,0
2021-11-13 08:00:00,55339.1,3.6,13,11,8,5,0
2021-01-19 07:00:00,69608.5,0.9,19,1,7,1,0
2021-06-09 06:00:00,52425.4,13.3,9,6,6,2,0
2021-12-30 10:00:00,58757.8,10.0,30,12,10,3,0
2021-06-17 06:00:00,55187.7,16.7,17,6,6,3,0
2021-01-26 10:00:00,73492.6,-0.2,26,1,10,1,0
2021-09-10 09:00:00,64913.9,17.8,10,9,9,4,0
2021-04-30 01:00:00,49502.2,6.3,30,4,1,4,0
2021-04-29 05:00:00,49900.8,8.9,29,4,5,3,0
2021-05-15 17:00:00,50681.7,13.1,15,5,17,5,0
2021-10-19 19:00:00,71750.4,13.4,19,10,19,1,0
2021-11-23 10:00:00,70867.4,2.4,23,11,10,1,0
2021-02-14 00:00:00,56188.5,-10.0,14,2,0,6,0
2021-10-23 16:00:00,53757.0,10.2,23,10,16,5,0
2021-02-26 11:00:00,70108.2,8.1,26,2,11,4,0
2021-05-11 09:00:00,65367.3,13.8,11,5,9,1,0
2021-08-01 03:00:00,38130.7,13.9,1,8,3,6,0
2021-09-16 01:00:00,46183.5,16.7,16,9,1,3,0
2021-09-24 04:00:00,47197.7,12.0,24,9,4,4,0
2021-09-18 00:00:00,45490.1,12.0,18,9,0,5,0
2021-12-26 04:00:00,42978.5,-4.4,26,12,4,6,1
2021-03-08 20:00:00,67373.9,0.9,8,3,20,0,0
2021-05-30 15:00:00,45412.0,17.4,30,5,15,6,0
2021-11-02 08:00:00,66372.6,5.6,2,11,8,1,0
2021-08-13 18:00:00,59282.9,26.3,13,8,18,4,0
2021-03-17 09:00:00,69832.7,1.8,17,3,9,2,0
2021-11-15 11:00:00,69721.0,5.5,15,11,11,0,0
2021-10-10 23:00:00,49132.8,4.6,10,10,23,6,0
2021-11-30 13:00:00,80576.9,3.5,30,11,13,1,0
2021-07-09 21:00:00,55642.5,16.2,9,7,21,4,0
2021-07-01 08:00:00,66023.5,13.7,1,7,8,3,0
2021-05-05 07:00:00,64689.1,5.9,5,5,7,2,0
2021-06-12 03:00:00,42184.0,15.6,12,6,3,5,0
2021-03-22 01:00:00,48116.4,2.1,22,3,1,0,0
2021-01-13 16:00:00,73488.2,1.7,13,1,16,2,0
2021-11-15 06:00:00,55888.7,5.4,15,11,6,0,0
2021-01-29 05:00:00,55687.8,2.8,29,1,5,4,0
2021-03-06 15:00:00,55347.7,4.9,6,3,15,5,0
2021-06-16 23:00:00,54819.8,20.3,16,6,23,2,0
2021-04-27 20:00:00,60716.3,11.6,27,4,20,1,0
2021-06-20 16:00:00,49180.6,26.2,20,6,16,6,0
2021-05-30 02:00:00,38343.7,7.5,30,5,2,6,0
2021-04-02 10:00:00,52652.9,5.8,2,4,10,4,1
2021-12-16 19:00:00,72296.2,5.4,16,12,19,3,0
2021-11-01 09:00:00,57362.7,9.3,1,11,9,0,0
2021-08-10 22:00:00,52034.9,16.2,10,8,22,1,0
2021-01-02 18:00:00,58077.3,0.9,2,1,18,5,0
2021-07-02 05:00:00,48015.1,12.9,2,7,5,4,0
2021-03-06 14:00:00,56420.2,4.6,6,3,14,5,0
2021-02-22 17:00:00,64149.3,11.8,22,2,17,0,0
2021-09-07 19:00:00,60588.2,20.6,7,9,19,1,0
2021-07-26 19:00:00,62008.4,22.2,26,7,19,0,0
2021-10-05 23:00:00,52905.1,11.3,5,10,23,1,0
2021-03-11 08:00:00,73230.3,5.7,11,3,8,3,0
2021-12-26 18:00:00,56662.5,-1.4,26,12,18,6,1
2021-05-02 22:00:00,51307.2,5.3,2,5,22,6,0
2021-09-30 08:00:00,67201.3,7.2,30,9,8,3,0
2021-10-01 00:00:00,50205.0,8.0,1,10,0,4,0
2021-11-06 21:00:00,56393.0,5.5,6,11,21,5,0
2021-11-20 21:00:00,56429.2,6.3,20,11,21,5,0
2021-08-03 03:00:00,42090.8,12.0,3,8,3,1,0
2021-03-09 05:00:00,54426.0,-1.9,9,3,5,1,0
2021-01-15 09:00:00,72878.3,-2.6,15,1,9,4,0
2021-05-10 12:00:00,68455.6,21.8,10,5,12,0,0
2021-06-28 13:00:00,68582.6,26.0,28,6,13,0,0
2021-02-08 21:00:00,66706.4,-6.0,8,2,21,0,0
2021-12-23 10:00:00,67342.3,-2.3,23,12,10,3,0
2021-01-11 12:00:00,77011.3,-1.5,11,1,12,0,0
2021-11-11 09:00:00,69042.6,2.4,11,11,9,3,0
2021-07-05 15:00:00,65167.7,19.5,5,7,15,0,0
2021-01-12 15:00:00,72878.9,2.1,12,1,15,1,0
2021-03-13 14:00:00,61830.1,7.4,13,3,14,5,0
2021-03-03 00:00:00,52434.0,1.9,3,3,0,2,0
2021-06-01 02:00:00,44043.9,9.2,1,6,2,1,0
2021-11-30 03:00:00,54578.6,1.2,30,11,3,1,0
2021-04-06 02:00:00,47417.2,-1.3,6,4,2,1,0
2021-03-22 04:00:00,48640.4,1.5,22,3,4,0,0
2021-01-26 11:00:00,74741.0,0.3,26,1,11,1,0
2021-11-12 01:00:00,48730.0,3.2,12,11,1,4,0
2021-02-27 07:00:00,49507.8,1.8,27,2,7,5,0
2021-01-14 17:00:00,73435.1,-0.2,14,1,17,3,0
2021-05-05 11:00:00,72481.5,7.3,5,5,11,2,0
2021-02-02 14:00:00,72286.1,4.8,2,2,14,1,0
2021-12-29 21:00:00,53649.1,6.6,29,12,21,2,0
2021-09-16 22:00:00,54665.8,14.3,16,9,22,3,0
2021-05-07 19:00:00,62002.8,8.7,7,5,19,4,0
2021-03-23 19:00:00,70378.5,5.5,23,3,19,1,0
2021-05-16 00:00:00,42924.8,8.7,16,5,0,6,0
2021-12-02 06:00:00,64785.3,2.6,2,12,6,3,0
2021-11-05 11:00:00,72599.5,7.2,5,11,11,4,0
2021-11-24 11:00:00,71588.2,4.2,24,11,11,2,0
2021-07-12 01:00:00,42941.8,15.3,12,7,1,0,0
2021-06-09 18:00:00,62579.3,22.1,9,6,18,2,0
2021-03-19 04:00:00,52970.0,-0.6,19,3,4,4,0
2021-09-16 21:00:00,59813.9,14.7,16,9,21,3,0
2021-11-05 07:00:00,67679.4,5.2,5,11,7,4,0
2021-06-10 08:00:00,62925.6,16.6,10,6,8,3,0
2021-04-22 22:00:00,59686.2,6.1,22,4,22,3,0
2021-02-02 17:00:00,71543.9,5.2,2,2,17,1,0
2021-10-12 06:00:00,58752.6,7.4,12,10,6,1,0
2021-10-09 21:00:00,51997.3,7.5,9,10,21,5,0
2021-07-12 12:00:00,68279.6,21.9,12,7,12,0,0
2021-11-21 20:00:00,57615.4,4.4,21,11,20,6,0
2021-10-22 09:00:00,71261.5,5.2,22,10,9,4,0
2021-05-20 12:00:00,66820.9,12.0,20,5,12,3,0
2021-02-20 11:00:00,59131.1,8.7,20,2,11,5,0
2021-08-04 21:00:00,54509.0,16.2,4,8,21,2,0
2021-08-02 03:00:00,39625.2,13.1,2,8,3,0,0
2021-02-28 12:00:00,55492.4,5.6,28,2,12,6,0
2021-12-28 16:00:00,62850.5,5.6,28,12,16,1,0
2021-10-18 14:00:00,65881.1,12.2,18,10,14,0,0
2021-05-14 05:00:00,43318.9,8.0,14,5,5,4,0
2021-05-23 16:00:00,46894.8,13.7,23,5,16,6,0
2021-03-12 10:00:00,72942.7,5.7,12,3,10,4,0
2021-02-21 21:00:00,52495.0,6.5,21,2,21,6,0
2021-11-20 04:00:00,48647.9,7.6,20,11,4,5,0
2021-09-02 18:00:00,60483.1,20.4,2,9,18,3,0
2021-06-26 19:00:00,50839.4,22.5,26,6,19,5,0
2021-06-21 02:00:00,42120.6,17.9,21,6,2,0,0
2021-10-30 10:00:00,58103.8,7.1,30,10,10,5,0
2021-01-23 13:00:00,61392.4,2.5,23,1,13,5,0
2021-01-04 09:00:00,66211.7,0.0,4,1,9,0,0
2021-09-11 04:00:00,40749.4,16.4,11,9,4,5,0
2021-09-20 20:00:00,62369.3,11.7,20,9,20,0,0
2021-11-27 03:00:00,49568.0,1.3,27,11,3,5,0
2021-11-05 03:00:00,51457.9,5.4,5,11,3,4,0
2021-08-05 20:00:00,57895.5,18.0,5,8,20,3,0
2021-08-19 22:00:00,53725.0,16.3,19,8,22,3,0
2021-09-05 16:00:00,45903.2,21.9,5,9,16,6,0
2021-11-18 10:00:00,72220.1,6.2,18,11,10,3,0
2021-07-04 13:00:00,49462.9,21.9,4,7,13,6,0
2021-01-16 00:00:00,55672.0,-2.7,16,1,0,5,0
2021-10-22 04:00:00,52029.3,5.6,22,10,4,4,0
2021-03-21 20:00:00,58240.0,3.6,21,3,20,6,0
2021-01-21 07:00:00,70701.7,6.2,21,1,7,3,0
2021-02-19 12:00:00,70909.8,7.3,19,2,12,4,0
2021-01-01 14:00:00,47635.0,2.2,1,1,14,4,1
2021-05-17 17:00:00,61700.7,12.9,17,5,17,0,0
2021-06-26 01:00:00,43613.7,14.0,26,6,1,5,0
2021-07-13 17:00:00,65088.2,21.2,13,7,17,1,0
2021-04-12 05:00:00,50835.5,2.2,12,4,5,0,0
2021-03-09 03:00:00,51326.0,-1.6,9,3,3,1,0
2021-04-03 20:00:00,52759.4,6.4,3,4,20,5,0
2021-02-01 14:00:00,71589.3,1.9,1,2,14,0,0
2021-08-04 01:00:00,43569.8,13.6,4,8,1,2,0
2021-12-10 10:00:00,73838.9,0.1,10,12,10,4,0
2021-06-24 06:00:00,52359.2,14.1,24,6,6,3,0
2021-07-18 17:00:00,48960.8,24.3,18,7,17,6,0
2021-05-10 09:00:00,65029.7,18.4,10,5,9,0,0
2021-11-17 23:00:00,57013.2,5.2,17,11,23,2,0
2021-05-17 13:00:00,65937.1,12.5,17,5,13,0,0
2021-02-10 07:00:00,70462.1,-9.3,10,2,7,2,0
2021-09-04 17:00:00,49903.2,21.1,4,9,17,5,0
2021-07-09 07:00:00,59197.0,15.3,9,7,7,4,0
2021-08-22 04:00:00,36985.0,15.5,22,8,4,6,0
2021-06-23 05:00:00,47953.8,13.8,23,6,5,2,0
2021-07-17 15:00:00,53036.6,22.4,17,7,15,5,0
2021-06-19 19:00:00,53555.4,28.2,19,6,19,5,0
2021-03-21 23:00:00,52699.4,2.6,21,3,23,6,0
2021-09-11 02:00:00,41233.1,16.7,11,9,2,5,0
2021-05-31 23:00:00,51006.1,12.0,31,5,23,0,0
2021-05-26 08:00:00,65578.7,8.8,26,5,8,2,0
2021-12-02 13:00:00,78213.4,2.7,2,12,13,3,0
2021-05-11 04:00:00,45910.0,12.6,11,5,4,1,0
2021-12-08 00:00:00,57910.8,0.4,8,12,0,2,0
2021-04-23 02:00:00,49012.9,2.9,23,4,2,4,0
2021-08-29 11:00:00,51100.0,14.0,29,8,11,6,0
2021-12-30 14:00:00,58766.9,11.9,30,12,14,3,0
2021-01-07 08:00:00,67086.8,-0.4,7,1,8,3,0
2021-07-21 06:00:00,52501.5,12.0,21,7,6,2,0
2021-11-24 19:00:00,71032.6,2.9,24,11,19,2,0
2021-05-03 09:00:00,66109.1,5.7,3,5,9,0,0
2021-07-10 15:00:00,52445.2,21.9,10,7,15,5,0
2021-07-08 19:00:00,61687.1,18.5,8,7,19,3,0
2021-02-16 14:00:00,70686.2,5.6,16,2,14,1,0
2021-07-20 13:00:00,65633.7,19.5,20,7,13,1,0
2021-09-28 21:00:00,59164.6,11.8,28,9,21,1,0
2021-03-28 12:00:00,56318.7,9.0,28,3,12,6,0
2021-10-26 18:00:00,68617.3,11.3,26,10,18,1,0
2021-06-15 01:00:00,46447.5,14.9,15,6,1,1,0
2021-04-25 07:00:00,40528.7,2.0,25,4,7,6,0
2021-12-20 11:00:00,69438.2,1.6,20,12,11,0,0
2021-03-27 15:00:00,58108.9,7.0,27,3,15,5,0
2021-06-07 04:00:00,41193.1,14.2,7,6,4,0,0
2021-10-24 16:00:00,49450.8,12.2,24,10,16,6,0
2021-02-27 05:00:00,47355.5,2.1,27,2,5,5,0
2021-09-19 07:00:00,40131.8,9.9,19,9,7,6,0
2021-11-22 12:00:00,73064.1,4.7,22,11,12,0,0
2021-04-14 09:00:00,68786.7,1.7,14,4,9,2,0
2021-08-25 13:00:00,65824.1,18.2,25,8,13,2,0
2021-10-08 07:00:00,62067.2,6.7,8,10,7,4,0
2021-04-08 04:00:00,53101.1,0.5,8,4,4,3,0
2021-01-17 08:00:00,49653.8,-3.8,17,1,8,6,0
2021-09-23 06:00:00,56404.6,8.3,23,9,6,3,0
2021-08-11 08:00:00,58833.0,14.8,11,8,8,2,0
2021-05-09 19:00:00,49916.4,24.5,9,5,19,6,0
2021-01-03 11:00:00,55121.8,0.5,3,1,11,6,0
2021-01-24 17:00:00,57675.6,0.5,24,1,17,6,0
2021-10-13 07:00:00,65594.4,4.3,13,10,7,2,0
2021-07-12 15:00:00,66035.3,23.9,12,7,15,0,0
2021-10-03 16:00:00,51300.1,19.9,3,10,16,6,1
2021-12-28 07:00:00,53479.7,2.9,28,12,7,1,0
2021-01-02 03:00:00,39940.7,0.2,2,1,3,5,0
2021-09-24 23:00:00,51197.2,14.0,24,9,23,4,0
2021-03-21 02:00:00,46300.4,1.5,21,3,2,6,0
2021-10-29 05:00:00,53796.9,5.2,29,10,5,4,0
2021-08-01 10:00:00,46888.6,15.7,1,8,10,6,0
2021-08-13 15:00:00,61125.7,27.0,13,8,15,4,0
2021-11-17 01:00:00,48812.7,4.1,17,11,1,2,0
2021-08-08 15:00:00,48227.4,19.2,8,8,15,6,0
2021-08-07 02:00:00,40727.8,14.1,7,8,2,5,0
2021-03-09 19:00:00,71856.3,2.7,9,3,19,1,0
2021-01-30 22:00:00,55841.5,-1.6,30,1,22,5,0
2021-09-01 14:00:00,64185.8,18.5,1,9,14,2,0
2021-02-12 18:00:00,73757.6,-6.6,12,2,18,4,0
2021-04-12 10:00:00,70284.7,2.7,12,4,10,0,0
2021-05-31 04:00:00,41281.4,6.6,31,5,4,0,0
2021-07-15 06:00:00,52820.1,14.7,15,7,6,3,0
2021-01-19 11:00:00,77210.6,1.5,19,1,11,1,0
2021-09-06 00:00:00,42708.6,13.1,6,9,0,0,0
2021-03-03 14:00:00,66966.3,11.6,3,3,14,2,0
2021-12-16 15:00:00,70933.1,6.8,16,12,15,3,0
2021-07-29 13:00:00,67540.3,20.3,29,7,13,3,0
2021-07-28 14:00:00,64538.8,20.5,28,7,14,2,0
2021-11-17 04:00:00,49330.6,4.0,17,11,4,2,0
2021-06-07 06:00:00,50761.8,14.1,7,6,6,0,0
2021-10-03 07:00:00,45132.4,14.9,3,10,7,6,1
2021-09-01 00:00:00,48078.5,12.4,1,9,0,2,0
2021-04-17 14:00:00,55653.1,8.0,17,4,14,5,0
2021-02-05 16:00:00,67421.0,5.1,5,2,16,4,0
2021-02-15 20:00:00,72470.3,-0.3,15,2,20,0,0
2021-11-11 13:00:00,69929.1,7.4,11,11,13,3,0
2021-04-01 10:00:00,65689.6,12.5,1,4,10,3,0
2021-09-01 03:00:00,44333.0,11.4,1,9,3,2,0
2021-07-23 00:00:00,47866.6,15.4,23,7,0,4,0
2021-02-05 20:00:00,66933.0,3.7,5,2,20,4,0
2021-09-03 03:00:00,44483.6,10.8,3,9,3,4,0
2021-10-21 07:00:00,68359.4,12.8,21,10,7,3,0
2021-02-04 04:00:00,53236.8,4.8,4,2,4,3,0
2021-05-07 01:00:00,47375.0,5.5,7,5,1,4,0
2021-10-25 04:00:00,47854.3,2.6,25,10,4,0,0
2021-03-10 19:00:00,72824.1,4.8,10,3,19,2,0
2021-05-20 08:00:00,63790.5,8.5,20,5,8,3,0
2021-03-22 06:00:00,57995.3,1.3,22,3,6,0,0
2021-01-20 00:00:00,57780.8,3.3,20,1,0,2,0
